380.0	9.5000001E-07
380.5	9.5000001E-07
381.0	9.5000001E-07
381.5	9.5000001E-07
382.0	9.5000001E-07
382.5	9.5000001E-07
383.0	9.5000001E-07
383.5	9.5000001E-07
384.0	9.5000001E-07
384.5	9.5000001E-07
385.0	9.5000001E-07
385.5	9.5000001E-07
386.0	9.5000001E-07
386.5	9.5000001E-07
387.0	9.5000001E-07
387.5	9.5000001E-07
388.0	9.5000001E-07
388.5	9.5000001E-07
389.0	9.5000001E-07
389.5	9.5000001E-07
390.0	9.5000001E-07
390.5	9.5000001E-07
391.0	9.5000001E-07
391.5	9.5000001E-07
392.0	9.5000001E-07
392.5	9.5000001E-07
393.0	9.5000001E-07
393.5	9.5000001E-07
394.0	9.5000001E-07
394.5	9.5000001E-07
395.0	9.5000001E-07
395.5	9.5000001E-07
396.0	9.5000001E-07
396.5	9.5000001E-07
397.0	9.5000001E-07
397.5	9.5000001E-07
398.0	9.5000001E-07
398.5	9.5000001E-07
399.0	9.5000001E-07
399.5	9.5000001E-07
400.0	9.5000001E-07
400.5	9.5000001E-07
401.0	9.5000001E-07
401.5	9.5000001E-07
402.0	9.5000001E-07
402.5	9.5000001E-07
403.0	9.5000001E-07
403.5	9.5000001E-07
404.0	9.5000001E-07
404.5	9.5000001E-07
405.0	9.5000001E-07
405.5	9.5000001E-07
406.0	9.5000001E-07
406.5	9.5000001E-07
407.0	9.5000001E-07
407.5	9.5000001E-07
408.0	9.5000001E-07
408.5	9.5000001E-07
409.0	9.5000001E-07
409.5	9.5000001E-07
410.0	9.5000001E-07
410.5	9.5000001E-07
411.0	9.5000001E-07
411.5	9.5000001E-07
412.0	9.5000001E-07
412.5	9.5000001E-07
413.0	9.5000001E-07
413.5	9.5000001E-07
414.0	9.5000001E-07
414.5	9.5000001E-07
415.0	9.5000001E-07
415.5	9.5000001E-07
416.0	9.5000001E-07
416.5	9.5000001E-07
417.0	9.5000001E-07
417.5	9.5000001E-07
418.0	9.5000001E-07
418.5	9.5000001E-07
419.0	9.5000001E-07
419.5	9.5000001E-07
420.0	9.5000001E-07
420.5	9.5000001E-07
421.0	9.5000001E-07
421.5	9.5000001E-07
422.0	9.5000001E-07
422.5	9.5000001E-07
423.0	9.5000001E-07
423.5	9.5000001E-07
424.0	9.5000001E-07
424.5	9.5000001E-07
425.0	9.5000001E-07
425.5	9.5000001E-07
426.0	9.5000001E-07
426.5	9.5000001E-07
427.0	9.5000001E-07
427.5	9.5000001E-07
428.0	9.5000001E-07
428.5	9.5000001E-07
429.0	9.5000001E-07
429.5	9.5000001E-07
430.0	9.5000001E-07
430.5	9.5000001E-07
431.0	9.5000001E-07
431.5	9.5000001E-07
432.0	9.5000001E-07
432.5	9.5000001E-07
433.0	9.5000001E-07
433.5	9.5000001E-07
434.0	9.5000001E-07
434.5	9.5000001E-07
435.0	9.5000001E-07
435.5	9.5000001E-07
436.0	9.5000001E-07
436.5	9.5000001E-07
437.0	9.5000001E-07
437.5	9.5000001E-07
438.0	9.5000001E-07
438.5	9.5000001E-07
439.0	9.5000001E-07
439.5	9.5000001E-07
440.0	9.5000001E-07
440.5	9.5000001E-07
441.0	9.5000001E-07
441.5	9.5000001E-07
442.0	9.5000001E-07
442.5	9.5000001E-07
443.0	9.5000001E-07
443.5	9.5000001E-07
444.0	9.5000001E-07
444.5	9.5000001E-07
445.0	9.5000001E-07
445.5	9.5000001E-07
446.0	9.5000001E-07
446.5	9.5000001E-07
447.0	9.5000001E-07
447.5	9.5000001E-07
448.0	9.5000001E-07
448.5	9.5000001E-07
449.0	9.5000001E-07
449.5	9.5000001E-07
450.0	9.5000001E-07
450.5	9.5000001E-07
451.0	9.5000001E-07
451.5	9.5000001E-07
452.0	9.5000001E-07
452.5	9.5000001E-07
453.0	9.5000001E-07
453.5	9.5000001E-07
454.0	9.5000001E-07
454.5	3.8398398E-06
455.0	1.33962E-05
455.5	4.8340899E-05
456.0	0.000176813
