400.0	0.0476368
401.0	0.040536601
402.0	0.033854
403.0	0.028558301
404.0	0.0252198
405.0	0.0213902
406.0	0.017237401
407.0	0.0124091
408.0	0.0081871897
409.0	0.0056514
410.0	0.00367158
411.0	0.0023351901
412.0	0.00185247
413.0	0.00159033
414.0	0.00121324
415.0	0.00120164
416.0	0.00092454202
417.0	0.0015208001
418.0	0.00148184
419.0	0.0021341599
420.0	0.00276913
421.0	0.0037778199
422.0	0.0055845799
423.0	0.0073761102
424.0	0.0083802203
425.0	0.0078596398
426.0	0.00679794
427.0	0.00560199
428.0	0.0049278098
429.0	0.0041970401
430.0	0.0041665002
431.0	0.0041250899
432.0	0.0044968599
433.0	0.00458141
434.0	0.00477838
435.0	0.0045367801
436.0	0.0041412399
437.0	0.0039188201
438.0	0.0035582599
439.0	0.0032482501
440.0	0.0034616501
441.0	0.0035473499
442.0	0.0037382699
443.0	0.0039897799
444.0	0.0041791
445.0	0.0042692898
446.0	0.00433568
447.0	0.0039111301
448.0	0.0034946899
449.0	0.0031172
450.0	0.0029718601
451.0	0.0027461499
452.0	0.0027886201
453.0	0.00276833
454.0	0.0031218999
455.0	0.0034453601
456.0	0.0042039901
457.0	0.0049429098
458.0	0.0053000799
459.0	0.0054663601
460.0	0.0050662402
461.0	0.0044880202
462.0	0.00371433
463.0	0.00335985
464.0	0.00296221
465.0	0.0028474501
466.0	0.00274483
467.0	0.0029096999
468.0	0.0032096801
469.0	0.00376076
470.0	0.0047944598
471.0	0.0059889602
472.0	0.0075114798
473.0	0.0088343704
474.0	0.0093906103
475.0	0.0088656601
476.0	0.0076666102
477.0	0.0063263299
478.0	0.0050160498
479.0	0.0040786602
480.0	0.0037710799
481.0	0.00341542
482.0	0.0033481801
483.0	0.0033670601
484.0	0.0039914502
485.0	0.0049016802
486.0	0.0063430001
487.0	0.00841696
488.0	0.0115647
489.0	0.0154874
490.0	0.019200001
491.0	0.020083001
492.0	0.017439799
493.0	0.0134614
494.0	0.0098844301
495.0	0.0075471401
496.0	0.00622846
497.0	0.0056692301
498.0	0.0056335698
499.0	0.00611878
500.0	0.0068417699
501.0	0.0076964502
502.0	0.0093994802
503.0	0.0134112
504.0	0.020733399
505.0	0.0319755
506.0	0.039409801
507.0	0.035594899
508.0	0.0234979
509.0	0.0131131
510.0	0.0077565499
511.0	0.00499077
512.0	0.0035114901
513.0	0.0026364799
514.0	0.00217593
515.0	0.00182698
516.0	0.00157279
517.0	0.0014526499
518.0	0.0013968199
519.0	0.00135347
520.0	0.00123232
521.0	0.00129947
522.0	0.00137984
523.0	0.0014491701
524.0	0.00157429
525.0	0.00168586
526.0	0.0019377701
527.0	0.0022268
528.0	0.00258767
529.0	0.0030615099
530.0	0.00368275
531.0	0.0044170199
532.0	0.00541241
533.0	0.0066042901
534.0	0.0080188299
535.0	0.0093268203
536.0	0.010663
537.0	0.0118128
538.0	0.0125433
539.0	0.0129862
540.0	0.013174
541.0	0.0130584
542.0	0.0130337
543.0	0.0130439
544.0	0.013276
545.0	0.0136089
546.0	0.0142893
547.0	0.015192
548.0	0.016439401
549.0	0.018339699
550.0	0.020770101
551.0	0.0239542
552.0	0.028996499
553.0	0.0357817
554.0	0.0453257
555.0	0.057724301
556.0	0.075310297
557.0	0.098955199
558.0	0.128573
559.0	0.166173
560.0	0.209906
561.0	0.26832801
562.0	0.33220401
563.0	0.393727
564.0	0.45337501
565.0	0.50187099
566.0	0.53815103
567.0	0.56868702
568.0	0.59933603
569.0	0.64008403
570.0	0.697447
571.0	0.76536399
